FabGuard-V19.02.00
EXPORTED BIN DATA
Run Path and Name: c:\Inficon\data\009-13-2026\scaleupCCU2026, Position 1, RGA MPH 100 70252106, 009-13-2026 20'23'55.isi
SensorID:  RGA MPH 100 70252106
7 Bins 
50694 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure	28_amu_(Nitrogen)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Relay_1_(DO_0)
637.779	1789302873.311	09/13/2026_20:34:33.311	1	2	5.604051694e-05	8.142446717e-10	7.493623499e-09	1	1	0
637.859	1789302873.391	09/13/2026_20:34:33.391	1	2	5.616579074e-05	8.126666562e-10	7.470593033e-09	1	1	0
637.939	1789302873.471	09/13/2026_20:34:33.471	1	2	5.632905595e-05	8.080467961e-10	7.522175771e-09	1	1	0
638.019	1789302873.551	09/13/2026_20:34:33.551	1	2	5.643840632e-05	8.127858941e-10	7.36867678e-09	1	1	0
638.098	1789302873.630	09/13/2026_20:34:33.630	1	2	5.649422383e-05	8.147880703e-10	7.420335013e-09	1	1	0
638.178	1789302873.710	09/13/2026_20:34:33.710	1	2	5.651058746e-05	8.112553407e-10	7.45270512e-09	1	1	0
638.258	1789302873.790	09/13/2026_20:34:33.790	1	2	5.65504597e-05	8.108201888e-10	7.494708854e-09	1	1	0
638.338	1789302873.870	09/13/2026_20:34:33.870	1	2	5.655321365e-05	8.148431374e-10	7.413779812e-09	1	1	0
638.418	1789302873.950	09/13/2026_20:34:33.950	1	2	5.653230619e-05	8.627281667e-10	7.375573929e-09	1	1	0
638.497	1789302874.029	09/13/2026_20:34:34.029	1	2	5.647858779e-05	1.043465203e-09	7.21297555e-09	1	1	0
638.577	1789302874.109	09/13/2026_20:34:34.109	1	2	5.625985068e-05	1.395745075e-09	6.86864654e-09	1	1	0
638.657	1789302874.189	09/13/2026_20:34:34.189	1	2	5.579875869e-05	1.75712167e-09	6.607839609e-09	1	1	0
638.737	1789302874.269	09/13/2026_20:34:34.269	1	2	5.518917169e-05	1.995610122e-09	6.504603522e-09	1	1	0
638.817	1789302874.349	09/13/2026_20:34:34.349	1	2	5.456236249e-05	2.132394705e-09	6.379841988e-09	1	1	0
638.896	1789302874.428	09/13/2026_20:34:34.428	1	2	5.369494102e-05	2.296360657e-09	6.215901127e-09	1	1	0
638.976	1789302874.508	09/13/2026_20:34:34.508	1	2	5.297416646e-05	2.421322698e-09	6.13499207e-09	1	1	0
639.056	1789302874.588	09/13/2026_20:34:34.588	1	2	5.236616562e-05	2.506241215e-09	6.065953073e-09	1	1	0
639.136	1789302874.668	09/13/2026_20:34:34.668	1	2	5.193022662e-05	2.582729586e-09	5.994264196e-09	1	1	0
639.216	1789302874.748	09/13/2026_20:34:34.748	1	2	5.143245289e-05	2.673148147e-09	5.860851804e-09	1	1	0
639.295	1789302874.827	09/13/2026_20:34:34.827	1	2	5.093574509e-05	2.729278803e-09	5.831695571e-09	1	1	0
639.375	1789302874.907	09/13/2026_20:34:34.907	1	2	5.063939534e-05	2.783214104e-09	5.807293757e-09	1	1	0
639.455	1789302874.987	09/13/2026_20:34:34.987	1	2	5.040777251e-05	2.860191417e-09	5.755243393e-09	1	1	0
639.535	1789302875.067	09/13/2026_20:34:35.067	1	2	5.022328332e-05	2.929054999e-09	5.683115756e-09	1	1	0
639.615	1789302875.147	09/13/2026_20:34:35.147	1	2	5.004402556e-05	2.961939138e-09	5.676263459e-09	1	1	0
639.694	1789302875.226	09/13/2026_20:34:35.226	1	2	4.987720968e-05	3.021847661e-09	5.578044693e-09	1	1	0
639.774	1789302875.306	09/13/2026_20:34:35.306	1	2	4.970907321e-05	3.078356459e-09	5.523454583e-09	1	1	0
639.854	1789302875.386	09/13/2026_20:34:35.386	1	2	4.950460425e-05	3.136119586e-09	5.519419588e-09	1	1	0
639.934	1789302875.466	09/13/2026_20:34:35.466	1	2	4.935576726e-05	3.164910778e-09	5.46605472e-09	1	1	0
640.014	1789302875.546	09/13/2026_20:34:35.546	1	2	4.9195467e-05	3.217210054e-09	5.41771783e-09	1	1	0
640.093	1789302875.625	09/13/2026_20:34:35.625	1	2	4.902974979e-05	3.256174663e-09	5.377957635e-09	1	1	0
640.173	1789302875.705	09/13/2026_20:34:35.705	1	2	4.885890667e-05	3.281085403e-09	5.367675193e-09	1	1	0
640.253	1789302875.785	09/13/2026_20:34:35.785	1	2	4.872080171e-05	3.323503472e-09	5.324511054e-09	1	1	0
640.333	1789302875.865	09/13/2026_20:34:35.865	1	2	4.855435327e-05	3.374780233e-09	5.278316006e-09	1	1	0
640.413	1789302875.945	09/13/2026_20:34:35.945	1	2	4.838722089e-05	3.406921856e-09	5.274538584e-09	1	1	0
640.492	1789302876.024	09/13/2026_20:34:36.024	1	2	4.823757627e-05	3.416783301e-09	5.204299214e-09	1	1	0
640.572	1789302876.104	09/13/2026_20:34:36.104	1	2	4.809432721e-05	3.468004328e-09	5.175917916e-09	1	1	0
640.652	1789302876.184	09/13/2026_20:34:36.184	1	2	4.793800326e-05	3.513811242e-09	5.132473113e-09	1	1	0
640.732	1789302876.264	09/13/2026_20:34:36.264	1	2	4.778100629e-05	3.557888206e-09	5.112930523e-09	1	1	0
640.812	1789302876.344	09/13/2026_20:34:36.344	1	2	4.762477329e-05	3.62866559e-09	5.04709563e-09	1	1	0
640.891	1789302876.423	09/13/2026_20:34:36.423	1	2	4.743848331e-05	3.713062302e-09	4.960947209e-09	1	1	0
640.971	1789302876.503	09/13/2026_20:34:36.503	1	2	4.722873928e-05	3.785975977e-09	4.879421756e-09	1	1	0
641.051	1789302876.583	09/13/2026_20:34:36.583	1	2	4.700532736e-05	3.852712815e-09	4.837570788e-09	1	1	0
641.131	1789302876.663	09/13/2026_20:34:36.663	1	2	4.682574217e-05	3.945798799e-09	4.736899761e-09	1	1	0
641.211	1789302876.743	09/13/2026_20:34:36.743	1	2	4.659819388e-05	4.043672952e-09	4.654670871e-09	1	1	0
641.29	1789302876.822	09/13/2026_20:34:36.822	1	2	4.638373866e-05	4.100056739e-09	4.605541726e-09	1	1	0
641.37	1789302876.902	09/13/2026_20:34:36.902	1	2	4.610788528e-05	4.202367787e-09	4.520051888e-09	1	1	0
641.45	1789302876.982	09/13/2026_20:34:36.982	1	2	4.582026304e-05	4.295527489e-09	4.437997525e-09	1	1	0
641.53	1789302877.062	09/13/2026_20:34:37.062	1	2	4.550356243e-05	4.351389915e-09	4.382781693e-09	1	1	0
641.61	1789302877.142	09/13/2026_20:34:37.142	1	2	4.524416363e-05	4.404299592e-09	4.349365756e-09	1	1	0
641.689	1789302877.221	09/13/2026_20:34:37.221	1	2	4.510162762e-05	4.477937132e-09	4.26907576e-09	1	1	0
641.769	1789302877.301	09/13/2026_20:34:37.301	1	2	4.489115236e-05	4.548923016e-09	4.179287583e-09	1	1	0
641.849	1789302877.381	09/13/2026_20:34:37.381	1	2	4.468468251e-05	4.606933945e-09	4.127937103e-09	1	1	0
641.929	1789302877.461	09/13/2026_20:34:37.461	1	2	4.448583786e-05	4.66429606e-09	4.067881143e-09	1	1	0
642.009	1789302877.541	09/13/2026_20:34:37.541	1	2	4.427073873e-05	4.735024817e-09	4.002309151e-09	1	1	0
642.088	1789302877.620	09/13/2026_20:34:37.620	1	2	4.40731601e-05	4.801929521e-09	3.934125026e-09	1	1	0
642.168	1789302877.700	09/13/2026_20:34:37.700	1	2	4.389301466e-05	4.835093215e-09	3.877669741e-09	1	1	0
642.248	1789302877.780	09/13/2026_20:34:37.780	1	2	4.372263356e-05	4.934525677e-09	3.791365888e-09	1	1	0
642.328	1789302877.860	09/13/2026_20:34:37.860	1	2	4.35346592e-05	4.994131331e-09	3.729133446e-09	1	1	0
642.408	1789302877.940	09/13/2026_20:34:37.940	1	2	4.338484359e-05	5.05426323e-09	3.666402515e-09	1	1	0
642.487	1789302878.019	09/13/2026_20:34:38.019	1	2	4.31720473e-05	5.104843215e-09	3.628196188e-09	1	1	0
642.567	1789302878.099	09/13/2026_20:34:38.099	1	2	4.299047941e-05	5.198564246e-09	3.534991189e-09	1	1	0
642.647	1789302878.179	09/13/2026_20:34:38.179	1	2	4.292644007e-05	5.243483869e-09	3.489683875e-09	1	1	0
642.727	1789302878.259	09/13/2026_20:34:38.259	1	2	4.290525249e-05	5.282482007e-09	3.433320961e-09	1	1	0
642.807	1789302878.339	09/13/2026_20:34:38.339	1	2	4.284899478e-05	5.344416465e-09	3.377957247e-09	1	1	0
642.886	1789302878.418	09/13/2026_20:34:38.418	1	2	4.276960681e-05	5.40984324e-09	3.299842621e-09	1	1	0
642.966	1789302878.498	09/13/2026_20:34:38.498	1	2	4.266083852e-05	5.459321439e-09	3.268393112e-09	1	1	0
643.046	1789302878.578	09/13/2026_20:34:38.578	1	2	4.255116073e-05	5.488660637e-09	3.228559198e-09	1	1	0
643.126	1789302878.658	09/13/2026_20:34:38.658	1	2	4.245181481e-05	5.531985536e-09	3.165272933e-09	1	1	0
643.206	1789302878.738	09/13/2026_20:34:38.738	1	2	4.232996434e-05	5.608421283e-09	3.111744862e-09	1	1	0
643.285	1789302878.817	09/13/2026_20:34:38.817	1	2	4.221665222e-05	5.619330334e-09	3.075768751e-09	1	1	0
643.365	1789302878.897	09/13/2026_20:34:38.897	1	2	4.210519546e-05	5.671582759e-09	3.020512507e-09	1	1	0
643.445	1789302878.977	09/13/2026_20:34:38.977	1	2	4.199334944e-05	5.737822217e-09	2.954262612e-09	1	1	0
643.525	1789302879.057	09/13/2026_20:34:39.057	1	2	4.185561193e-05	5.785946833e-09	2.916128894e-09	1	1	0
643.605	1789302879.137	09/13/2026_20:34:39.137	1	2	4.174414062e-05	5.800904201e-09	2.871455518e-09	1	1	0
643.684	1789302879.216	09/13/2026_20:34:39.216	1	2	4.163024278e-05	5.864097208e-09	2.813044908e-09	1	1	0
643.764	1789302879.296	09/13/2026_20:34:39.296	1	2	4.150819586e-05	5.931264813e-09	2.769817931e-09	1	1	0
643.844	1789302879.376	09/13/2026_20:34:39.376	1	2	4.129985246e-05	5.946185322e-09	2.727396531e-09	1	1	0
643.924	1789302879.456	09/13/2026_20:34:39.456	1	2	4.104631807e-05	5.951478865e-09	2.71402989e-09	1	1	0
644.004	1789302879.536	09/13/2026_20:34:39.536	1	2	4.083439126e-05	6.006566355e-09	2.657415621e-09	1	1	0
644.083	1789302879.615	09/13/2026_20:34:39.615	1	2	4.066575275e-05	6.040551614e-09	2.636497021e-09	1	1	0
644.163	1789302879.695	09/13/2026_20:34:39.695	1	2	4.052586519e-05	6.049274415e-09	2.621743933e-09	1	1	0
644.243	1789302879.775	09/13/2026_20:34:39.775	1	2	4.04817074e-05	6.083958226e-09	2.578978586e-09	1	1	0
644.323	1789302879.855	09/13/2026_20:34:39.855	1	2	4.043292938e-05	6.135404185e-09	2.554142453e-09	1	1	0
644.403	1789302879.935	09/13/2026_20:34:39.935	1	2	4.039354826e-05	6.141191999e-09	2.537769106e-09	1	1	0
644.482	1789302880.014	09/13/2026_20:34:40.014	1	2	4.0365514e-05	6.130835395e-09	2.517170028e-09	1	1	0
644.562	1789302880.094	09/13/2026_20:34:40.094	1	2	4.024758528e-05	6.184260659e-09	2.482563266e-09	1	1	0
644.642	1789302880.174	09/13/2026_20:34:40.174	1	2	4.015173909e-05	6.221414939e-09	2.452389625e-09	1	1	0
644.722	1789302880.254	09/13/2026_20:34:40.254	1	2	4.004362927e-05	6.190583157e-09	2.443567793e-09	1	1	0
644.802	1789302880.334	09/13/2026_20:34:40.334	1	2	3.996261876e-05	6.239477379e-09	2.421045142e-09	1	1	0
644.881	1789302880.413	09/13/2026_20:34:40.413	1	2	3.9879822e-05	6.273912057e-09	2.385043718e-09	1	1	0
644.961	1789302880.493	09/13/2026_20:34:40.493	1	2	3.979717076e-05	6.28560537e-09	2.362167795e-09	1	1	0
645.041	1789302880.573	09/13/2026_20:34:40.573	1	2	3.97357835e-05	6.266076547e-09	2.353514272e-09	1	1	0
645.121	1789302880.653	09/13/2026_20:34:40.653	1	2	3.970942998e-05	6.310191925e-09	2.325109882e-09	1	1	0
645.201	1789302880.733	09/13/2026_20:34:40.733	1	2	3.962662231e-05	6.378770845e-09	2.294875623e-09	1	1	0
645.28	1789302880.812	09/13/2026_20:34:40.812	1	2	3.952579573e-05	6.336935421e-09	2.29122521e-09	1	1	0
645.36	1789302880.892	09/13/2026_20:34:40.892	1	2	3.951705003e-05	6.37865627e-09	2.257757981e-09	1	1	0
645.44	1789302880.972	09/13/2026_20:34:40.972	1	2	3.952914631e-05	6.428936938e-09	2.235621466e-09	1	1	0
645.52	1789302881.052	09/13/2026_20:34:41.052	1	2	3.954717249e-05	6.427999466e-09	2.21582952e-09	1	1	0
645.6	1789302881.132	09/13/2026_20:34:41.132	1	2	3.957419176e-05	6.40380593e-09	2.216350437e-09	1	1	0
645.679	1789302881.211	09/13/2026_20:34:41.211	1	2	3.959246533e-05	6.459824231e-09	2.187451553e-09	1	1	0
645.759	1789302881.291	09/13/2026_20:34:41.291	1	2	3.958580783e-05	6.482509196e-09	2.163823343e-09	1	1	0
645.839	1789302881.371	09/13/2026_20:34:41.371	1	2	3.957224908e-05	6.460405988e-09	2.159057155e-09	1	1	0
645.919	1789302881.451	09/13/2026_20:34:41.451	1	2	3.956193541e-05	6.467678393e-09	2.15389373e-09	1	1	0
645.999	1789302881.531	09/13/2026_20:34:41.531	1	2	3.954686326e-05	6.504741634e-09	2.125276177e-09	1	1	0
646.079	1789302881.611	09/13/2026_20:34:41.611	1	2	3.951945837e-05	6.512617112e-09	2.122181986e-09	1	1	0
646.158	1789302881.690	09/13/2026_20:34:41.690	1	2	3.949641541e-05	6.519189188e-09	2.106452346e-09	1	1	0
646.238	1789302881.770	09/13/2026_20:34:41.770	1	2	3.94763556e-05	6.515732398e-09	2.083612838e-09	1	1	0
646.318	1789302881.850	09/13/2026_20:34:41.850	1	2	3.944378113e-05	6.570717304e-09	2.076399053e-09	1	1	0
646.398	1789302881.930	09/13/2026_20:34:41.930	1	2	3.941233808e-05	6.525080032e-09	2.072866101e-09	1	1	0
646.477	1789302882.009	09/13/2026_20:34:42.009	1	2	3.938421287e-05	6.570646693e-09	2.053095693e-09	1	1	0
646.557	1789302882.089	09/13/2026_20:34:42.089	1	2	3.935738278e-05	6.600816782e-09	2.029408641e-09	1	1	0
646.637	1789302882.169	09/13/2026_20:34:42.169	1	2	3.932063919e-05	6.642839168e-09	2.026177892e-09	1	1	0
646.717	1789302882.249	09/13/2026_20:34:42.249	1	2	3.929126615e-05	6.575314515e-09	2.017681133e-09	1	1	0
646.797	1789302882.329	09/13/2026_20:34:42.329	1	2	3.925933561e-05	6.622233428e-09	2.002494837e-09	1	1	0
646.876	1789302882.408	09/13/2026_20:34:42.408	1	2	3.922375254e-05	6.672078445e-09	1.977976005e-09	1	1	0
646.956	1789302882.488	09/13/2026_20:34:42.488	1	2	3.919903975e-05	6.656541984e-09	1.96669947e-09	1	1	0
647.036	1789302882.568	09/13/2026_20:34:42.568	1	2	3.916483547e-05	6.672536745e-09	1.950602124e-09	1	1	0
647.116	1789302882.648	09/13/2026_20:34:42.648	1	2	3.915707202e-05	6.708767764e-09	1.922850323e-09	1	1	0
647.196	1789302882.728	09/13/2026_20:34:42.728	1	2	3.912256579e-05	6.720750623e-09	1.910281933e-09	1	1	0
647.275	1789302882.807	09/13/2026_20:34:42.807	1	2	3.906230268e-05	6.699154564e-09	1.889217893e-09	1	1	0
647.355	1789302882.887	09/13/2026_20:34:42.887	1	2	3.901650052e-05	6.759429017e-09	1.85976412e-09	1	1	0
647.435	1789302882.967	09/13/2026_20:34:42.967	1	2	3.89508059e-05	6.767380434e-09	1.824402629e-09	1	1	0
647.515	1789302883.047	09/13/2026_20:34:43.047	1	2	3.886017657e-05	6.794093288e-09	1.805438354e-09	1	1	0
647.595	1789302883.127	09/13/2026_20:34:43.127	1	2	3.879877477e-05	6.814469877e-09	1.779158265e-09	1	1	0
647.674	1789302883.206	09/13/2026_20:34:43.206	1	2	3.872454909e-05	6.868400071e-09	1.738826305e-09	1	1	0
647.754	1789302883.286	09/13/2026_20:34:43.286	1	2	3.85721869e-05	6.894703031e-09	1.710037223e-09	1	1	0
647.834	1789302883.366	09/13/2026_20:34:43.366	1	2	3.84322193e-05	6.931439422e-09	1.688071238e-09	1	1	0
647.914	1789302883.446	09/13/2026_20:34:43.446	1	2	3.836765245e-05	6.913929873e-09	1.646856651e-09	1	1	0
647.994	1789302883.526	09/13/2026_20:34:43.526	1	2	3.826603279e-05	7.013998715e-09	1.60374547e-09	1	1	0
648.073	1789302883.605	09/13/2026_20:34:43.605	1	2	3.813536387e-05	7.051028206e-09	1.574342767e-09	1	1	0
648.153	1789302883.685	09/13/2026_20:34:43.685	1	2	3.806444147e-05	7.033427174e-09	1.549179784e-09	1	1	0
648.233	1789302883.765	09/13/2026_20:34:43.765	1	2	3.803398431e-05	7.088107878e-09	1.513633552e-09	1	1	0
648.313	1789302883.845	09/13/2026_20:34:43.845	1	2	3.804011067e-05	7.098645227e-09	1.4806949e-09	1	1	0
648.393	1789302883.925	09/13/2026_20:34:43.925	1	2	3.802212086e-05	7.125215085e-09	1.45347745e-09	1	1	0
648.472	1789302884.004	09/13/2026_20:34:44.004	1	2	3.802640276e-05	7.167608729e-09	1.426842866e-09	1	1	0
648.552	1789302884.084	09/13/2026_20:34:44.084	1	2	3.801377534e-05	7.226145016e-09	1.386638804e-09	1	1	0
648.632	1789302884.164	09/13/2026_20:34:44.164	1	2	3.798560283e-05	7.208942332e-09	1.364699354e-09	1	1	0
648.712	1789302884.244	09/13/2026_20:34:44.244	1	2	3.796449164e-05	7.250732015e-09	1.340830225e-09	1	1	0
648.792	1789302884.324	09/13/2026_20:34:44.324	1	2	3.792861025e-05	7.28065741e-09	1.317845166e-09	1	1	0
648.871	1789302884.403	09/13/2026_20:34:44.403	1	2	3.788878894e-05	7.286228065e-09	1.292463359e-09	1	1	0
648.951	1789302884.483	09/13/2026_20:34:44.483	1	2	3.783607826e-05	7.29232541e-09	1.279916728e-09	1	1	0
649.031	1789302884.563	09/13/2026_20:34:44.563	1	2	3.780334737e-05	7.304589378e-09	1.257115856e-09	1	1	0
649.111	1789302884.643	09/13/2026_20:34:44.643	1	2	3.777458551e-05	7.39187378e-09	1.230052948e-09	1	1	0
649.191	1789302884.723	09/13/2026_20:34:44.723	1	2	3.770743206e-05	7.380114297e-09	1.217100087e-09	1	1	0
649.27	1789302884.802	09/13/2026_20:34:44.802	1	2	3.765433212e-05	7.376321776e-09	1.198706689e-09	1	1	0
649.35	1789302884.882	09/13/2026_20:34:44.882	1	2	3.756208025e-05	7.413667902e-09	1.176523767e-09	1	1	0
649.43	1789302884.962	09/13/2026_20:34:44.962	1	2	3.743978596e-05	7.398186064e-09	1.15675558e-09	1	1	0
649.51	1789302885.042	09/13/2026_20:34:45.042	1	2	3.732362529e-05	7.424833193e-09	1.146815642e-09	1	1	0
649.59	1789302885.122	09/13/2026_20:34:45.122	1	2	3.724347334e-05	7.468792695e-09	1.127013594e-09	1	1	0
649.669	1789302885.201	09/13/2026_20:34:45.201	1	2	3.719699453e-05	7.475231101e-09	1.11179177e-09	1	1	0
649.749	1789302885.281	09/13/2026_20:34:45.281	1	2	3.714679042e-05	7.493332177e-09	1.094434321e-09	1	1	0
649.829	1789302885.361	09/13/2026_20:34:45.361	1	2	3.718506196e-05	7.492343634e-09	1.087966162e-09	1	1	0
649.909	1789302885.441	09/13/2026_20:34:45.441	1	2	3.721680696e-05	7.490513099e-09	1.081316592e-09	1	1	0
649.989	1789302885.521	09/13/2026_20:34:45.521	1	2	3.7198879e-05	7.51466267e-09	1.067118283e-09	1	1	0
650.068	1789302885.600	09/13/2026_20:34:45.600	1	2	3.717704385e-05	7.521997247e-09	1.064295208e-09	1	1	0
650.148	1789302885.680	09/13/2026_20:34:45.680	1	2	3.713071055e-05	7.525426504e-09	1.040909248e-09	1	1	0
650.228	1789302885.760	09/13/2026_20:34:45.760	1	2	3.708502481e-05	7.545139624e-09	1.002254391e-09	1	1	0
650.308	1789302885.840	09/13/2026_20:34:45.840	1	2	3.702016693e-05	7.614664455e-09	9.801923717e-10	1	1	0
650.388	1789302885.920	09/13/2026_20:34:45.920	1	2	3.693568578e-05	7.632069199e-09	9.606236917e-10	1	1	0
650.467	1789302886.000	09/13/2026_20:34:46.000	1	2	3.683246905e-05	7.659770596e-09	9.335462403e-10	1	1	0
650.547	1789302886.079	09/13/2026_20:34:46.079	1	2	3.675304106e-05	7.708876204e-09	9.023308767e-10	1	1	0
650.627	1789302886.159	09/13/2026_20:34:46.159	1	2	3.679724978e-05	7.721125961e-09	8.762995884e-10	1	1	0
650.707	1789302886.239	09/13/2026_20:34:46.239	1	2	3.686376658e-05	7.723572004e-09	8.442734845e-10	1	1	0
650.787	1789302886.319	09/13/2026_20:34:46.319	1	2	3.690182348e-05	7.761672194e-09	8.155505715e-10	1	1	0
650.866	1789302886.398	09/13/2026_20:34:46.398	1	2	3.690199446e-05	7.821225445e-09	7.907512978e-10	1	1	0
650.946	1789302886.478	09/13/2026_20:34:46.478	1	2	3.688962897e-05	7.791999046e-09	7.628349619e-10	1	1	0
651.026	1789302886.558	09/13/2026_20:34:46.558	1	2	3.687846765e-05	7.831946647e-09	7.336075081e-10	1	1	0
651.106	1789302886.638	09/13/2026_20:34:46.638	1	2	3.685619595e-05	7.922325018e-09	7.069364538e-10	1	1	0
651.186	1789302886.718	09/13/2026_20:34:46.718	1	2	3.681943053e-05	7.925365253e-09	6.869913527e-10	1	1	0
651.265	1789302886.797	09/13/2026_20:34:46.797	1	2	3.678822031e-05	7.9082767e-09	6.699625854e-10	1	1	0
651.345	1789302886.877	09/13/2026_20:34:46.877	1	2	3.67667235e-05	7.93679078e-09	6.484301984e-10	1	1	0
651.425	1789302886.957	09/13/2026_20:34:46.957	1	2	3.671751983e-05	7.991660667e-09	6.301174027e-10	1	1	0
651.505	1789302887.037	09/13/2026_20:34:47.037	1	2	3.669137368e-05	7.955585524e-09	6.195772784e-10	1	1	0
651.585	1789302887.117	09/13/2026_20:34:47.117	1	2	3.665957047e-05	7.957559944e-09	5.979193807e-10	1	1	0
651.664	1789302887.196	09/13/2026_20:34:47.196	1	2	3.662606105e-05	8.019980235e-09	5.764141942e-10	1	1	0
651.744	1789302887.276	09/13/2026_20:34:47.276	1	2	3.65876258e-05	8.020726305e-09	5.657415092e-10	1	1	0
651.824	1789302887.356	09/13/2026_20:34:47.356	1	2	3.654355532e-05	7.988457007e-09	5.490194965e-10	1	1	0
651.904	1789302887.436	09/13/2026_20:34:47.436	1	2	3.642285446e-05	8.043662625e-09	5.309113704e-10	1	1	0
651.984	1789302887.516	09/13/2026_20:34:47.516	1	2	3.630544234e-05	8.137755358e-09	5.155749716e-10	1	1	0
652.063	1789302887.595	09/13/2026_20:34:47.595	1	2	3.630533683e-05	8.089783066e-09	5.010893367e-10	1	1	0
652.143	1789302887.675	09/13/2026_20:34:47.675	1	2	3.629201092e-05	8.126937345e-09	4.865988723e-10	1	1	0
652.223	1789302887.755	09/13/2026_20:34:47.755	1	2	3.625043973e-05	8.133958396e-09	4.695896449e-10	1	1	0
652.303	1789302887.835	09/13/2026_20:34:47.835	1	2	3.621435462e-05	8.182280631e-09	4.558202704e-10	1	1	0
652.383	1789302887.915	09/13/2026_20:34:47.915	1	2	3.619839845e-05	8.141111785e-09	4.383944874e-10	1	1	0
652.462	1789302887.994	09/13/2026_20:34:47.994	1	2	3.617504262e-05	8.171086918e-09	4.231088258e-10	1	1	0
652.542	1789302888.074	09/13/2026_20:34:48.074	1	2	3.614156958e-05	8.234329663e-09	4.06546713e-10	1	1	0
652.622	1789302888.154	09/13/2026_20:34:48.154	1	2	3.611127249e-05	8.24759816e-09	3.910559931e-10	1	1	0
652.702	1789302888.234	09/13/2026_20:34:48.234	1	2	3.610505519e-05	8.216662017e-09	3.795975756e-10	1	1	0
652.782	1789302888.314	09/13/2026_20:34:48.314	1	2	3.608789848e-05	8.251256567e-09	3.651920433e-10	1	1	0
652.861	1789302888.393	09/13/2026_20:34:48.393	1	2	3.616610047e-05	8.293439713e-09	3.532422133e-10	1	1	0
652.941	1789302888.473	09/13/2026_20:34:48.473	1	2	3.622683289e-05	8.24333668e-09	3.446777586e-10	1	1	0
653.021	1789302888.553	09/13/2026_20:34:48.553	1	2	3.628641934e-05	8.267601714e-09	3.315067942e-10	1	1	0
653.101	1789302888.633	09/13/2026_20:34:48.633	1	2	3.632102744e-05	8.349990033e-09	3.197022369e-10	1	1	0
653.181	1789302888.713	09/13/2026_20:34:48.713	1	2	3.633630331e-05	8.266118456e-09	3.094711154e-10	1	1	0
653.26	1789302888.792	09/13/2026_20:34:48.792	1	2	3.634986206e-05	8.30211011e-09	3.003011451e-10	1	1	0
653.34	1789302888.872	09/13/2026_20:34:48.872	1	2	3.636474867e-05	8.313586264e-09	2.892548145e-10	1	1	0
653.42	1789302888.952	09/13/2026_20:34:48.952	1	2	3.635959729e-05	8.354376746e-09	2.81293322e-10	1	1	0
653.5	1789302889.032	09/13/2026_20:34:49.032	1	2	3.635637404e-05	8.310593103e-09	2.735741356e-10	1	1	0
653.58	1789302889.112	09/13/2026_20:34:49.112	1	2	3.63620893e-05	8.355113046e-09	2.637332575e-10	1	1	0
653.659	1789302889.191	09/13/2026_20:34:49.191	1	2	3.635795292e-05	8.365192983e-09	2.555536616e-10	1	1	0
653.739	1789302889.271	09/13/2026_20:34:49.271	1	2	3.635634857e-05	8.405711682e-09	2.496065021e-10	1	1	0
653.819	1789302889.351	09/13/2026_20:34:49.351	1	2	3.634684253e-05	8.332854406e-09	2.418745204e-10	1	1	0
653.899	1789302889.431	09/13/2026_20:34:49.431	1	2	3.637293776e-05	8.400540707e-09	2.355606821e-10	1	1	0
653.979	1789302889.511	09/13/2026_20:34:49.511	1	2	3.636970723e-05	8.416398245e-09	2.311035391e-10	1	1	0
654.058	1789302889.590	09/13/2026_20:34:49.590	1	2	3.636986366e-05	8.429499765e-09	2.273671112e-10	1	1	0
654.138	1789302889.670	09/13/2026_20:34:49.670	1	2	3.639198258e-05	8.427643472e-09	2.252802389e-10	1	1	0
654.218	1789302889.750	09/13/2026_20:34:49.750	1	2	3.631300933e-05	8.463321599e-09	2.241145602e-10	1	1	0
654.298	1789302889.830	09/13/2026_20:34:49.830	1	2	3.622629811e-05	8.414235531e-09	2.262180027e-10	1	1	0
654.378	1789302889.910	09/13/2026_20:34:49.910	1	2	3.617962648e-05	8.378213678e-09	2.309419322e-10	1	1	0
